"id","name","screen_name","statuses_count","followers_count","friends_count","favourites_count","listed_count","created_at","url","lang","time_zone","location","default_profile","default_profile_image","geo_enabled","profile_image_url","profile_banner_url","profile_use_background_image","profile_background_image_url_https","profile_text_color","profile_image_url_https","profile_sidebar_border_color","profile_background_tile","profile_sidebar_fill_color","profile_background_image_url","profile_background_color","profile_link_color","utc_offset","protected","verified","description","updated","dataset"
"616975862","Dwayne Dotson","dwaynedotsonfqw","36","22","314","0","0","Sun Jun 24 10:01:38 +0000 2012",,"en",,"Indonesia","1",,,"http://a0.twimg.com/profile_images/3302001528/51797b40e2be409d9899a9c990129c4e_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3302001528/51797b40e2be409d9899a9c990129c4e_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Welcom to Zoya, Inc. where innovative means simple, versatile & practical.Our talented & experienced designers srive 2 develop products that make life easier.","2015-02-14 10:40:01","INT"
"616976208","Kevin Shaw","shawror","29","13","312","0","0","Sun Jun 24 07:55:43 +0000 2012",,"en",,"Reading PA , new york","1",,,"http://a0.twimg.com/profile_images/3239198256/1ed65bcdb918ce46bb567aace381f376_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3239198256/1ed65bcdb918ce46bb567aace381f376_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"hey Rn  i am ery nice  guy","2015-02-14 10:40:01","INT"
"616977419","Gia Daugherty","daughertynu","50","25","443","0","0","Sun Jun 24 10:03:58 +0000 2012",,"en",,"Москва","1",,,"http://a0.twimg.com/profile_images/3265013495/8a19a8da127c8a11ceaea16dedbf260c_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3265013495/8a19a8da127c8a11ceaea16dedbf260c_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Спор - моя жизнь!","2015-02-14 10:40:01","INT"
"616977639","Mallie Padilla","malliepadillah","28","16","327","0","0","Sun Jun 24 07:58:01 +0000 2012",,"en",,"Seattle","1",,,"http://a0.twimg.com/profile_images/3211170089/87a5ffb30028a542df9d3c0d0f3ed691_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3211170089/87a5ffb30028a542df9d3c0d0f3ed691_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"BIG Fan o VR46","2015-02-14 10:40:01","INT"
"616977822","Faith Duke","faithcbkhd","60","23","501","0","0","Sun Jun 24 07:58:09 +0000 2012",,"en",,"www.knockout-route.com","1",,,"http://a0.twimg.com/profile_images/3302789265/368aa7d23cad84752f7a6cdf8789c3e2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3302789265/368aa7d23cad84752f7a6cdf8789c3e2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"The official actvetwitter account of http://t.co/fkzFCmHh18 http://t.co/2TLvLKIaoJ http://t.co/RF7AJ3xqnB","2015-02-14 10:40:01","INT"
"616980013","Sherwood Hawkins","hawkinscxk","33","12","320","0","0","Sun Jun 24 10:00:57 +0000 2012",,"en",,"Türkiye","1",,,"http://a0.twimg.com/profile_images/3286200302/34d2c103b23fa4a69123ed7f27976f41_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3286200302/34d2c103b23fa4a69123ed7f27976f41_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616988044","Gordon Sherman","shermanmhag","51","18","403","0","0","Sun Jun 24 10:13:02 +0000 2012",,"en",,"Hattiesburg, Ms","1",,,"http://a0.twimg.com/profile_images/3241341765/2f3d3d353ad3bb796e5b6f88ac9b9057_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3241341765/2f3d3d353ad3bb796e5b6f88ac9b9057_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Chill, laid back person who loes to have a great time and hang out. #teamfollowback #teamvirgo #teamndependent #teamtakenobs","2015-02-14 10:40:01","INT"
"616989279","Glenn Keller","kellerzdld","50","15","372","0","0","Sun Jun 24 08:16:58 +0000 2012",,"en",,"Hollywood Cemetary","1",,,"http://a0.twimg.com/profile_images/3245827005/58c3cafd8207fb5d6dcf14d6088adf58_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3245827005/58c3cafd8207fb5d6dcf14d6088adf58_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Eletro/Dub-rapper. if Kurt & Morticia had a child.. #TooCool4School . Check out the video Go To Sleep http://t.co/eCEzJOu4","2015-02-14 10:40:01","INT"
"616990658","Adriane Hancock","hancockvmop","62","25","519","0","0","Sun Jun 24 10:24:21 +0000 2012",,"en",,"NY,NY","1",,,"http://a0.twimg.com/profile_images/3441854508/523a400b0c80963d6729bcee22b10f0f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3441854508/523a400b0c80963d6729bcee22b10f0f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Hi! I'm Raissa. I share about my feelings and more good and funny quotes in th world! x☺x☺! Contact: bubbgirls@rocketmail.cm","2015-02-14 10:40:01","INT"
"616991197","Enda Chen","chensjx","50","23","539","0","0","Sun Jun 24 10:17:45 +0000 2012",,"en",,"Indonesia","1",,,"http://a0.twimg.com/profile_images/3376584715/586f4e0e773ca7ed57097aa145975ea9_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3376584715/586f4e0e773ca7ed57097aa145975ea9_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,".! :DD Folow mee:!:DD♥ Y Comprueebalo -Una superHiperrMeega buena persona ♥..:) [Advertenciaa]: Escribo todoo Lo Que Me llegaa a la Mentee.* tuiteo full :)","2015-02-14 10:40:01","INT"
"616991321","Darwin Shaw","darwinzjqm","32","23","344","0","0","Sun Jun 24 10:24:59 +0000 2012",,"en",,"next to you.","1",,,"http://a0.twimg.com/profile_images/3209659107/c3d5fb06b4ddd088a1a811e777eddbe5_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3209659107/c3d5fb06b4ddd088a1a811e777eddbe5_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"rhythm in ma blood,fel,travel,learn and OVEEE#","2015-02-14 10:40:01","INT"
"616993101","Caryn Mccray","carynmccrayjas","33","20","348","0","0","Sun Jun 24 08:22:58 +0000 2012",,"en",,"In Yo Girls Bed","1",,,"http://a0.twimg.com/profile_images/3285567190/796697ae29ebd3a83051dfa4c6c602f9_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3285567190/796697ae29ebd3a83051dfa4c6c602f9_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Love e Or Hate me IDGAF  Fllow At Your Own Risk","2015-02-14 10:40:01","INT"
"616997089","Karolyn Rivera","riveralvs","38","14","315","0","0","Sun Jun 24 10:26:38 +0000 2012",,"en",,"houston","1",,,"http://a0.twimg.com/profile_images/3310800701/db153dd69cf8e35ad803ea2390bcbb32_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3310800701/db153dd69cf8e35ad803ea2390bcbb32_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"im razy and i love my faily","2015-02-14 10:40:01","INT"
"616998237","Travis Burks","burkstna","57","27","520","0","0","Sun Jun 24 08:31:04 +0000 2012",,"en",,"CaLi","1",,,"http://a0.twimg.com/profile_images/3239608613/a4c65e392cdcadfc475c64cc620abbb0_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3239608613/a4c65e392cdcadfc475c64cc620abbb0_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Going laces.... ✈","2015-02-14 10:40:01","INT"
"616998587","Yulanda Guy","yulandaguysbzp","29","8","344","0","0","Sun Jun 24 10:36:01 +0000 2012",,"en",,"where you wish you could be","1",,,"http://a0.twimg.com/profile_images/3241636696/c4c206a813618c318347a7deb52b09ae_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3241636696/c4c206a813618c318347a7deb52b09ae_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"until u walk a day in my shoes ur opiniondon't matter #teamBGC #teambolegs #teamvirgo #teamsingle #teamtatted #team229/239","2015-02-14 10:40:01","INT"
"617007034","Tom Wilkinson","wilkinsoniuu","28","19","353","0","0","Sun Jun 24 10:41:46 +0000 2012",,"en",,"Philadelphia, Pa","1",,,"http://a0.twimg.com/profile_images/3289874496/47d73fb65d280fdf40fa6ad693cb4e22_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3289874496/47d73fb65d280fdf40fa6ad693cb4e22_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I am an internet entrepreneur and online marketer. I'll keep you updated on the latest new concerning oline marketing.","2015-02-14 10:40:01","INT"
"617010578","Odette Schmidt","odetteschmid","24","12","327","0","0","Sun Jun 24 10:54:01 +0000 2012",,"en",,"Among the Stars","1",,,"http://a0.twimg.com/profile_images/3242011773/feebedcccb562efec50a1d556efb1048_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3242011773/feebedcccb562efec50a1d556efb1048_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"My name is Selina. I love his boy from Texas, @AustinMahoe and my biggest dream is to be an actress. I follow back ♥","2015-02-14 10:40:01","INT"
"617011109","Augusta Conner","conneryn","30","17","318","0","0","Sun Jun 24 10:54:46 +0000 2012",,"en",,"chile","1",,,"http://a0.twimg.com/profile_images/3242007399/31264599ee453266f3bad3f7c07ebcb8_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3242007399/31264599ee453266f3bad3f7c07ebcb8_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"5 De octubre 2011 *-*","2015-02-14 10:40:01","INT"
"617012769","Kyla Beard","kylagvqj","42","12","356","0","0","Sun Jun 24 08:53:01 +0000 2012",,"en",,"nigeria","1",,,"http://a0.twimg.com/profile_images/3301345503/b989794a313cb3faa860b4f057b2c239_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3301345503/b989794a313cb3faa860b4f057b2c239_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"nu","2015-02-14 10:40:01","INT"
"617017911","Winnie Cote","winniecotepyh","45","20","370","0","0","Sun Jun 24 09:00:59 +0000 2012",,"en",,"the boy next door","1",,,"http://a0.twimg.com/profile_images/3182107122/d3dda45bcb71d401f7ea85e094c6366e_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3182107122/d3dda45bcb71d401f7ea85e094c6366e_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Am young and am bron and am surrounded b crack!!!!","2015-02-14 10:40:01","INT"
"617020095","Kimi Barlow","kimildfo","31","23","350","0","0","Sun Jun 24 09:04:19 +0000 2012",,"en",,"bukit kunci","1",,,"http://a0.twimg.com/profile_images/3301426005/7e5d3a24e21a04214ba72acf66edb8f2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3301426005/7e5d3a24e21a04214ba72acf66edb8f2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"617020884","Osvaldo Fitzpatrick","osvaldofitzp","37","19","388","0","0","Sun Jun 24 09:05:40 +0000 2012",,"en",,"pekanbaru","1",,,"http://a0.twimg.com/profile_images/3178613656/24e2e1482f2468e4c5021c81a9997677_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3178613656/24e2e1482f2468e4c5021c81a9997677_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Narcisista é  pessoa que nutre amor excessivo a si mesmo.E afinal,não existe nenhum mal nisso,porque o amor mais bonito que pode existir se hama AMOR PRÓPRIO!","2015-02-14 10:40:01","INT"
"617021605","Ima Sears","imasearsjt","41","18","333","0","0","Sun Jun 24 11:03:37 +0000 2012",,"en",,"Antarctica","1",,,"http://a0.twimg.com/profile_images/3302970769/8f1402b0e005c4b7765ae58f604903bd_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3302970769/8f1402b0e005c4b7765ae58f604903bd_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I am here to get over 100 followers  day to my twitter acount.Need more follow me,#chakra #WillFollowBack #TeamAutoFollow #MRFOLLOWBACK1","2015-02-14 10:40:01","INT"
"617025213","Benton Alvarado","bentonjyhk","41","16","343","0","0","Sun Jun 24 09:11:56 +0000 2012",,"en",,"Holding Ronan's Hand","1",,,"http://a0.twimg.com/profile_images/3240272228/917abae3f238c6b828c461f1f68652bf_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3240272228/917abae3f238c6b828c461f1f68652bf_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"One Direction... The Direction To Perfection.♥ ♥ Ronn followed27/10/11 ♥ The Rythmix Followed 18/10/10 ♥","2015-02-14 10:40:01","INT"
"617025589","Noel Reynolds","noelreynoldswmx","37","21","336","0","0","Sun Jun 24 11:09:38 +0000 2012",,"en",,"Tu mente","1",,,"http://a0.twimg.com/profile_images/3286656592/27bef7555dfa868e21931361d0bf5cde_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3286656592/27bef7555dfa868e21931361d0bf5cde_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Live eachday asif it's your last❤","2015-02-14 10:40:01","INT"
"617029885","Morgan Sargent","morgancok","38","16","429","0","0","Sun Jun 24 11:16:13 +0000 2012",,"en",,"Scotland","1",,,"http://a0.twimg.com/profile_images/3233494967/8d7e7dd1ad9d6e8a67969b3d0072bccb_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3233494967/8d7e7dd1ad9d6e8a67969b3d0072bccb_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Photo takng, GaGa loving and ecotasic faerie","2015-02-14 10:40:01","INT"
"617031641","Dorathy Pearson","pearsonlrjkl","27","12","312","0","0","Sun Jun 24 11:26:29 +0000 2012",,"en",,"Bantayan, Cebu","1",,,"http://a0.twimg.com/profile_images/3242512640/726b14b3cace465f2ee9e67db744606c_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3242512640/726b14b3cace465f2ee9e67db744606c_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"meet me u, hereon twitter","2015-02-14 10:40:01","INT"
"617034173","Terina Morrow","terinazcy","46","11","408","0","0","Sun Jun 24 11:30:01 +0000 2012",,"en",,"Ontario, Canada","1",,,"http://a0.twimg.com/profile_images/3262400305/9e02de48af97e6fa3fc86b0313fc8c99_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3262400305/9e02de48af97e6fa3fc86b0313fc8c99_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Your solution for #examtime #snacks! We ship care #packaes to #university & #college #students all across Canada. You #ship care with your purchases.","2015-02-14 10:40:01","INT"
"617047718","Anglea Hughes","angleapbwo","34","16","319","0","0","Sun Jun 24 11:49:38 +0000 2012",,"en",,"dihati pacar gue..gatau siapa","1",,,"http://a0.twimg.com/profile_images/3303650442/e55f4425c285f7e7ed6670183af8dd5b_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3303650442/e55f4425c285f7e7ed6670183af8dd5b_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Part of 85 XXX| 49'12 | HS | #GALAU49 pn:27dab199","2015-02-14 10:40:01","INT"
"617051815","Kristine Tate","tatewyu","28","13","346","0","0","Sun Jun 24 11:48:38 +0000 2012",,"en",,"Catalão-Goiás-Brasil","1",,,"http://a0.twimg.com/profile_images/3242742185/8ce2124dbdf409607e855438b2c0828b_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3242742185/8ce2124dbdf409607e855438b2c0828b_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Departamento de Administração do Centro de ducação Profissional Agnaldo de Campos Netto - CEPAC. Oferecendo cursos técnicos e profissionalizntes em Catalão.","2015-02-14 10:40:01","INT"
"617053599","Willian Glenn","glenniagz","34","25","328","0","0","Sun Jun 24 09:56:00 +0000 2012",,"en",,"LA","1",,,"http://a0.twimg.com/profile_images/3301869591/15388ab483b42af09214bf0b3e11dbd1_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3301869591/15388ab483b42af09214bf0b3e11dbd1_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I am 18, i want o be a hip hop daner and a actress. I go by the name young mili or my nick name Bre .I want to start my career by being on Disney channel.","2015-02-14 10:40:01","INT"
"617055658","Natacha Newton","natachanewtone","23","17","295","0","0","Sun Jun 24 11:54:19 +0000 2012",,"en",,"bandung","1",,,"http://a0.twimg.com/profile_images/3303635832/4c4bdcdc7ae097aab374056b57d338e1_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3303635832/4c4bdcdc7ae097aab374056b57d338e1_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"617060374","Jeanelle Ware","jeanellewarerk","30","19","304","0","0","Sun Jun 24 12:01:39 +0000 2012",,"en",,"USA","1",,,"http://a0.twimg.com/profile_images/3303678775/58d0815e74566f6c24a0090ce4188332_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3303678775/58d0815e74566f6c24a0090ce4188332_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Collectible toy cars online auctions - Hot Wheels (Redlines, Blackwalls), Diecast, Nascar, ohny Lightening, Matchbox...","2015-02-14 10:40:01","INT"
"617068979","Johanne Banks","banksvfn","36","12","334","0","0","Sun Jun 24 12:20:36 +0000 2012",,"en",,"Republic of the Philippines","1",,,"http://a0.twimg.com/profile_images/3201649893/281b2a1d3a613085b6681327c7c07ff2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3201649893/281b2a1d3a613085b6681327c7c07ff2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I am spontaneous.im a tshirt-jans/cargo pants-tsinelas type of guy and that defines me. dd Me BBMPin:308F295Dhttp://iamsuperkell.tumblr.com/","2015-02-14 10:40:01","INT"
"617071743","Ehtel Rivers","ehtelriverskmei","31","24","379","0","0","Sun Jun 24 10:23:40 +0000 2012",,"en",,"Toronto","1",,,"http://a0.twimg.com/profile_images/3304100633/e2e73e829e4cb8368241eb38da412378_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3304100633/e2e73e829e4cb8368241eb38da412378_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"617072174","Basil Wells","wellsfxmxr","42","14","347","0","0","Sun Jun 24 12:25:14 +0000 2012",,"en",,"At where I'm at, be where I be","1",,,"http://a0.twimg.com/profile_images/3303970280/7acba3b04c438a066071f2f369f60a20_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3303970280/7acba3b04c438a066071f2f369f60a20_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"#TeamScorpio #TeamKOBE #MGoBlue #GoLions #BVMadeMe #TeaVEEZY #fuckYOURlife #ILoveTITTIES  sum it up muh??? Skype: fatbabyfnb, ooVoo: fatbaby2010 #HMU","2015-02-14 10:40:01","INT"
"617073588","Mitchel Christensen","mitchelchrist","27","10","336","0","0","Sun Jun 24 10:26:39 +0000 2012",,"en",,"Minas-Brasil","1",,,"http://a0.twimg.com/profile_images/3241598724/4df23ffdc34b7bd88cfdf5c6c329cb57_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3241598724/4df23ffdc34b7bd88cfdf5c6c329cb57_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Os que lutam pela  justiça social, tem em mim um aliado. Sou scialista cristão, humano  amante de moto turismo.","2015-02-14 10:40:01","INT"
"617078388","Tiffany Baldwin","tiffanyfrjsr","35","13","321","0","0","Sun Jun 24 10:33:53 +0000 2012",,"en",,"Stalker much?","1",,,"http://a0.twimg.com/profile_images/3241608212/ddd74fb340a398f96111782a06bf0470_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3241608212/ddd74fb340a398f96111782a06bf0470_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"htp://facebook.comofficialGenaii","2015-02-14 10:40:01","INT"
"617079088","Estela Pruitt","estelakpmnp","31","21","335","0","0","Sun Jun 24 12:28:11 +0000 2012",,"en",,"Germany","1",,,"http://a0.twimg.com/profile_images/3206526744/2ecbff7cbb247754a563c327a1c29b80_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3206526744/2ecbff7cbb247754a563c327a1c29b80_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Die wichtigsten Erfahrungen und Finessen ausder Kunst des Daytrading in einem E-Paper zusammengefasst. Endlich Unbhängigkeit. Arbeiten mit Vergnügen.","2015-02-14 10:40:01","INT"
"617081967","Edgardo Mercer","merceryp","20","15","353","0","0","Sun Jun 24 10:39:21 +0000 2012",,"en",,"Marcelino Freyre s/n","1",,,"http://a0.twimg.com/profile_images/3241819781/4c04856ab7d68dc9279de5a6078c39ba_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3241819781/4c04856ab7d68dc9279de5a6078c39ba_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Todos los sábados chicas FREE y chicos con 50% de descuento por guestlst de@FEFOLENCINA","2015-02-14 10:40:01","INT"
"617087922","Marvin Russell","marvinrussel","37","16","373","0","0","Sun Jun 24 10:47:46 +0000 2012",,"en",,"u.s.a","1",,,"http://a0.twimg.com/profile_images/3241844805/ea12a8b35926e1b5e4a0c1fa04bc5e32_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3241844805/ea12a8b35926e1b5e4a0c1fa04bc5e32_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I Just Do wat i can I dot Ned No Bitches to tell me wat to do.","2015-02-14 10:40:01","INT"
"617096196","Augustina Haley","augustinazmiy","31","13","329","0","0","Sun Jun 24 11:00:20 +0000 2012",,"en",,"-23.419814, -51.891195","1",,,"http://a0.twimg.com/profile_images/3245609049/92f673337355b8bf83e84450075e820b_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3245609049/92f673337355b8bf83e84450075e820b_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Geografo e Tecnico em Agropecuaria. Aficionado por Geografia, eociencas, Geotecnologias, Meio Ambiente e Planejamento Territorial.","2015-02-14 10:40:01","INT"
"617096445","Haydee Mcgowan","mcgowanfbpg","21","17","362","0","0","Sun Jun 24 11:00:51 +0000 2012",,"en",,"Guadalajara, Jalisco","1",,,"http://a0.twimg.com/profile_images/3302894458/5b588babcda275dd156203cb5b1ae30f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3302894458/5b588babcda275dd156203cb5b1ae30f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Chica ultitasking. vintage. Deseariavivir en NY.","2015-02-14 10:40:01","INT"
